SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
1,0.3055555555555555,0.1657910900976468,-0.3258069526734262,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0.8333333333333333,-0.15161213693408263,0.5735945463127976,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.38888888888888884,0.5413572121351905,-0.02481431553110484,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
0,0.8472222222222222,-1.341458789053027,-0.3821023336850823,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,0.3333333333333333,1.3091074262119398,0.09331767811335481,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
0,0.38888888888888884,0.9352031011745621,0.21416509601837655,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
0,0.41666666666666663,0.53304822713436,0.03797159176189529,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0.027777777777777776,-1.4876969250676457,-0.9913728925712336,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,0.013888888888888888,0.3436033691154218,-0.9749920405278419,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0.08333333333333333,-1.4993295040688086,-0.9636005046054832,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,0.3333333333333333,0.15582030809665018,-0.29549575340715023,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0.05555555555555555,1.2093996062019723,-0.8377637705794283,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
0,0.09722222222222221,1.1645310871974868,-0.7108894354131586,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
1,1.0,1.7046151122514768,2.702884545753673,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0.9722222222222222,-0.8213163280010305,0.2280292133812472,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0.8888888888888888,1.2409737492051283,1.8787863976030412,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1.0,0.82884809316393,1.901083783807658,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
0,0.611111111111111,-1.491020519067978,-0.6248568472553454,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,0.18055555555555555,-0.2928648819482031,-0.6839118057675729,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
1,0.2361111111111111,-1.4660935640654862,-0.862180512304484,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0.013888888888888888,-0.3244390249513595,-0.9838668417696794,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
0,0.125,0.17576187209864347,-0.7589502371631097,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0.3333333333333333,-0.3709693409560109,-0.4273814813144576,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.013888888888888888,0.3303089931140931,-0.9751686534878785,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,0.3333333333333333,0.5147684601325326,-0.18623856100452815,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1,0.4861111111111111,0.37517751211857825,0.20482668575644297,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.09722222222222221,0.36354493311741554,-0.763520097504056,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,0.06944444444444445,1.0415581091851935,-0.8079603335732575,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True
0,0.20833333333333331,0.14086413509515497,-0.5689146921637624,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.15277777777777776,-1.4993295040688086,-0.9084751844540694,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,0.6666666666666666,-0.6468276429835875,-0.06106412557861043,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0.2777777777777778,0.5546515881365197,-0.27008556378188897,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,1.0,1.4536837652263923,2.5257859000770044,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
0,0.1111111111111111,0.6244470621434968,-0.707887015092537,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
0,1.0,0.6560212051466532,1.6988177913257785,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False
0,0.20833333333333331,1.1761636661986499,-0.38338277764534745,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0,1.0,0.7922885591602751,1.7302107449722781,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0.0,-0.40586707795949967,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,0.013888888888888888,0.31867641411292996,-0.9753231898279106,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,0.875,1.330710787214099,1.9047485027284168,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,0.027777777777777776,-0.19149526493806968,-0.9577502003042718,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0.027777777777777776,0.32033821111309646,-0.9466015072019636,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1,0.8472222222222222,-0.023653767921291324,0.7149732208220704,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0,0.013888888888888888,-1.4744025490663168,-0.9991438628128425,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,0.3055555555555555,-0.6983433499887373,-0.6091824470521,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True
0,0.38888888888888884,-0.12834697893175703,-0.21972879355146238,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.9722222222222222,-1.4943441130683104,-0.3910433647869336,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
1,0.06944444444444445,-1.2068532320395708,-0.9502883027427268,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,0.16666666666666666,1.1612074931971548,-0.46133532288148776,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0.4722222222222222,1.7112623002521414,0.7134057808017459,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False
1,0.986111111111111,0.5297246331340278,1.4979867791441956,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,0.9722222222222222,0.014567563082529699,0.9977967997006297,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0,0.7222222222222222,0.641065032145158,0.9022712649408511,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0.9583333333333333,0.4881797081298748,1.421402984348339,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False
1,0.2777777777777778,0.9750862291785486,-0.2211637738517595,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,0.15277777777777776,0.43998759512505714,-0.6320538253768355,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.027777777777777776,0.9784098231788811,-0.9341944467593947,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True
0,0.08333333333333333,0.5230774451333633,-0.7861265563887367,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0,0.013888888888888888,-1.4926823160681442,-0.9993867056328929,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
1,0.2777777777777778,0.9817334171792131,-0.20531276068847756,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
0,0.8472222222222222,1.3855500882195813,1.7735692266612557,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
1,0.06944444444444445,0.31867641411292996,-0.8603260762241,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,0.7777777777777777,1.3523141482162588,1.6043740109462234,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.41666666666666663,1.0049985751815391,0.2512758942460605,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
0,0.5555555555555556,1.330710787214099,0.8162386767830376,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.38888888888888884,-0.3477041829536853,-0.32540957351334393,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1,0.06944444444444445,0.17576187209864347,-0.8745434195070437,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0.375,0.3469269631157543,-0.1562805876583253,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0.16666666666666666,-1.4860351280674797,-0.8909463481704399,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,0.9305555555555555,1.3506523512160928,2.077917510044272,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
1,0.40277777777777773,-0.43744122096265586,-0.3714614028428791,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0.7638888888888888,0.6892571451499756,1.072967690816194,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0.3194444444444444,0.36022133911708304,-0.23167224497393538,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.4722222222222222,1.1728400721983174,0.5283816285434361,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
0,0.7222222222222222,0.8803638001690798,1.0839618475784707,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
1,1.0,1.6946443302504801,2.7003457344531476,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
0,0.8055555555555555,0.9950277931805424,1.3895243450617383,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False
0,0.4861111111111111,-1.5009913010689746,-0.7048404415319062,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
1,0.7777777777777777,1.1678546811978192,1.5113652108669657,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,0.3333333333333333,-1.451137391063991,-0.791513251669852,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False
0,0.9722222222222222,-1.4860351280674797,-0.4075566765503527,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,0.027777777777777776,0.5047976781315361,-0.9311257965787594,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1,0.9444444444444444,1.4088152462219072,2.250269682419958,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False
0,0.013888888888888888,0.6726391751483144,-0.9706208697669368,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
0,0.16666666666666666,0.8238627021634315,-0.5570153939812986,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0.875,0.5579751821368518,1.2123373929050512,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0.4583333333333333,-0.20977503193989694,-0.14477866863594374,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
0,0.9583333333333333,1.0266019361836989,1.969631688921851,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False
0,0.8333333333333333,0.5264010391336954,1.1759771997575226,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1.0,1.6065690892416755,2.6338288783793753,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0.15277777777777776,-0.1931570619382357,-0.742525231879709,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0.013888888888888888,-1.502653098069141,-0.9995191653529202,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,0.1388888888888889,0.7075369121518029,-0.6398689488584537,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0.18055555555555555,-0.6385186579827569,-0.7445562809201295,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True
0,0.4722222222222222,0.47156173812821356,0.1606734457473009,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
0,0.5416666666666666,0.7158458971526335,0.43389369492387203,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
0,0.9027777777777777,1.3390197722149297,1.9696537655418558,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False
1,0.6944444444444444,1.2343265612044643,1.3167377289066675,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
0,0.20833333333333331,-1.4960059100684764,-0.8705696279062209,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,1.0,1.5135084572323727,2.509493354513631,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,1.0,1.6896589392499817,2.621421817936806,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0.7638888888888888,-1.5093002860698053,-0.4989538833692768,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,0.3194444444444444,-1.3015756610490399,-0.7808723208276488,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False
0,0.4444444444444444,0.5180920541328647,0.138133216722634,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0.7777777777777777,0.13255515009432434,0.673204255773422,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False
0,0.013888888888888888,-1.491020519067978,-0.9993646290128883,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
0,0.5277777777777778,0.19404163910047073,0.18760692215287755,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0,0.15277777777777776,0.18074726309914202,-0.6725644230852234,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.013888888888888888,-0.5138838829702976,-0.9863835764502005,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0.7777777777777777,1.4121388402222392,1.6557463056968602,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False
0,0.041666666666666664,-1.368047541055685,-0.9688326635465665,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0,0.09722222222222221,0.16412929309748078,-0.7802541754675208,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0.8194444444444444,1.15456030519649,1.580001422461177,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False
0,0.09722222222222221,-0.015344782920460707,-0.8112497499539385,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,0.986111111111111,0.20235062410130134,1.1877661148399634,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False
0,0.20833333333333331,1.2343265612044643,-0.2720062297222866,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False
0,0.986111111111111,0.29042586511010604,1.357469092815101,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0.4861111111111111,1.1794872601989819,0.5493985707877876,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
0,0.15277777777777776,-0.8096837489998675,-0.8215595314960733,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False
0,0.8333333333333333,-1.5126238800701375,-0.5210305033738478,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False
1,0.6527777777777778,-0.17155370093607614,0.2078291060770647,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0.15277777777777776,0.004596781081533054,-0.7002926578109646,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
0,0.7777777777777777,1.1811490571991479,1.4708104599185687,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True
1,0.38888888888888884,1.5317882242341998,0.4066952990782406,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.8472222222222222,0.5413572121351905,1.0880901755193253,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0.4305555555555555,1.1063681921916724,0.35269588654705974,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.125,0.19071804510013865,-0.7441589017600472,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0.4861111111111111,0.9900424021800438,0.4777820154929593,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,0.027777777777777776,-1.4993295040688086,-0.9910196666511604,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0,0.16666666666666666,-1.5209328650709681,-0.9050312317333562,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
0,0.013888888888888888,0.3502505571160864,-0.9749037340478235,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,0.05555555555555555,0.8122301231622688,-0.8552926068630577,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True
0,0.013888888888888888,-1.5209328650709681,-0.9997620081729706,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0,0.041666666666666664,-1.4876969250676457,-0.980908574689067,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1,0.013888888888888888,0.6959043331506402,-0.9703117970868729,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
0,0.7222222222222222,-0.0502425199239492,0.46764884691086106,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False
0,0.06944444444444445,-1.4843733310673135,-0.9705767165269277,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1.0,1.1429277261953275,2.2689465029438254,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0.986111111111111,0.8521132511662559,1.9360089966548895,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1.0,1.5666859612376889,2.5554789539831524,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
0,0.6388888888888888,-1.3248408190513656,-0.4894388601473067,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0.875,0.6227852651433307,1.3915774707221633,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0.41666666666666663,0.6493740171459885,0.06856978708823061,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
0,0.013888888888888888,-0.6368568609825906,-0.9880172463305389,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.16666666666666666,-0.10342002392926519,-0.6930073732094562,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True
0,0.2222222222222222,-0.32942441595185784,-0.6036412154309526,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
0,0.05555555555555555,0.02620014208369237,-0.9034196384730226,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.7083333333333333,0.8504514541660894,1.0293222130671573,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False
0,0.9027777777777777,-1.4744025490663168,-0.3836256204653977,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False
0,0.2222222222222222,0.32532360211359457,-0.4913374494676998,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
0,0.027777777777777776,-1.4893587220678117,-0.9870900282903469,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0.9166666666666666,0.3153528201125979,1.137365191369528,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0.6388888888888888,1.4586691562268908,1.1567705403535458,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0.4444444444444444,1.4885815022298807,0.5848977757551379,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
0,1.0,0.7274784761537967,1.6826577054824323,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0.5277777777777778,0.5396954151350245,0.3539321772673158,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0.7083333333333333,-0.562075995975115,0.03243036014074788,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
0,1.0,1.654761202246493,2.659239068004636,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0.9027777777777777,1.3456669602155942,1.988264356205709,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0.125,-1.156999322034587,-0.8982316327719484,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,0.125,0.00792037508186511,-0.7153930658940911,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True
0,0.9166666666666666,-1.4694171580658184,-0.40894750361064075,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
1,0.611111111111111,1.4968904872307114,1.1378508770096285,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False
0,0.6944444444444444,0.1574821050968162,0.5010949262177862,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
